date,price,volume,score1,score2,score3,count,mean,sum
2021-01-10,41406.0,27152.0,-0.1916,0.1002,0.2047,231,0.0377,8.7201
2021-01-11,41452.0,43736.0,-0.1258,0.1161,0.1579,438,0.0494,21.6315
2021-01-12,38273.0,102503.0,-0.2237,0.0693,0.1258,429,-0.0096,-4.0976
2021-01-13,36604.0,48227.0,-0.2747,0.098,0.1734,537,-0.0011,-0.5884
2021-01-14,37888.0,39608.0,-0.1256,0.1431,0.1627,456,0.0601,27.3921
2021-01-15,40127.0,31868.0,-0.2719,0.0893,0.1837,525,0.0003,0.1733
2021-01-16,39697.0,36421.0,-0.2217,0.0415,0.1313,174,-0.0163,-2.8361
2021-01-17,37948.0,20861.0,-0.3019,0.1175,0.2093,231,0.0083,1.9219
2021-01-18,36860.0,19182.0,0.0521,0.0712,0.1204,282,0.0812,22.9075
2021-01-19,37402.0,16609.0,0.0746,0.1099,0.2283,348,0.1376,47.8756
2021-01-20,37857.0,18904.0,-0.0504,0.0776,0.2108,369,0.0793,29.2693
2021-01-21,36415.0,25445.0,-0.1674,0.0653,0.1485,351,0.0155,5.4285
2021-01-22,35628.0,50473.0,-0.0808,0.05,0.1152,396,0.0281,11.1395
2021-01-23,33867.0,48155.0,-0.1733,-0.0319,0.1617,186,-0.0145,-2.698
2021-01-24,33488.0,16139.0,-0.2361,0.1058,0.1151,195,-0.0051,-0.9891
2021-01-25,33086.0,13618.0,0.0225,0.1496,0.2248,378,0.1323,50.0111
2021-01-26,34888.0,23045.0,-0.1341,0.1273,0.1579,414,0.0504,20.8633
2021-01-27,32960.0,23535.0,-0.148,0.1217,0.1976,405,0.0571,23.1209
2021-01-28,32584.0,46207.0,-0.1661,0.0178,0.1674,450,0.0064,2.8791
2021-01-29,38570.0,72641.0,-0.0206,0.0569,0.1803,447,0.0722,32.2852
2021-01-30,38570.0,72641.0,-0.1991,0.0581,0.2419,186,0.0337,6.2601
2021-01-31,34900.0,21362.0,-0.1846,0.1225,0.1594,168,0.0324,5.447
2021-02-01,34387.0,16436.0,-0.0158,0.1918,0.205,429,0.127,54.4773
2021-02-02,34728.0,21975.0,-0.1116,0.1188,0.1659,348,0.0577,20.0891
2021-02-03,36000.0,19995.0,0.004,0.2294,0.2208,360,0.1514,54.5072
2021-02-04,37723.0,23781.0,-0.1206,0.1843,0.2082,333,0.0906,30.1776
2021-02-05,38769.0,31699.0,-0.2218,0.0627,0.1523,351,-0.0023,-0.7948
2021-02-06,38349.0,17842.0,-0.3375,0.1617,0.1658,201,-0.0033,-0.6712
2021-02-07,41000.0,27102.0,-0.0242,0.2174,0.2253,147,0.1395,20.5092
2021-02-08,39737.0,20297.0,-0.2525,0.1827,0.1593,321,0.0298,9.5788
2021-02-09,46750.0,47934.0,-0.2135,0.0341,0.1127,477,-0.0222,-10.6048
2021-02-10,48200.0,36418.0,-0.4672,0.0082,0.1143,342,-0.1149,-39.2941
2021-02-11,47349.0,25818.0,0.0411,0.2786,0.1571,414,0.1589,65.7917
2021-02-12,48690.0,26222.0,0.0129,0.3014,0.1607,294,0.1583,46.5465
2021-02-13,48912.0,23503.0,-0.0807,0.061,0.1823,162,0.0542,8.7825
2021-02-14,48199.0,12020.0,-0.1589,0.114,0.1413,138,0.0321,4.4346
2021-02-15,49700.0,15146.0,-0.0112,0.1655,0.1507,300,0.1017,30.4999
2021-02-16,49093.0,19432.0,-0.0388,0.1739,0.1679,384,0.101,38.7829
2021-02-17,50645.0,23053.0,-0.2324,0.1168,0.2533,321,0.0459,14.7414
2021-02-18,52640.0,25675.0,-0.1336,0.1331,0.2376,333,0.079,26.3107
2021-02-19,52549.0,15689.0,-0.1024,0.1463,0.1684,447,0.0708,31.6437
2021-02-20,56370.0,27961.0,-0.2104,0.1147,0.1372,201,0.0139,2.7845
2021-02-21,57563.0,22137.0,-0.0794,0.1385,0.2141,180,0.091,16.3876
2021-02-22,58367.0,13530.0,-0.2816,0.0608,0.2144,351,-0.0021,-0.7461
2021-02-23,57577.0,49449.0,-0.2631,0.1014,0.199,378,0.0125,4.7077
2021-02-24,54206.0,72300.0,-0.1082,0.1906,0.2005,336,0.0943,31.682
2021-02-25,51415.0,30732.0,-0.146,0.1164,0.2231,330,0.0645,21.2928
2021-02-26,52107.0,28011.0,-0.5206,0.0516,0.0718,270,-0.1324,-35.7463
2021-02-27,48464.0,36048.0,-0.2301,0.1036,0.1711,150,0.0149,2.23
2021-02-28,48356.0,16290.0,-0.2355,0.1997,0.1944,150,0.0528,7.9272
2021-03-01,46656.0,22745.0,-0.329,0.0416,0.0853,330,-0.0674,-22.2323
2021-03-02,49829.0,25068.0,-0.1239,0.0561,0.1788,207,0.037,7.6625
2021-03-03,50250.0,17063.0,-0.0509,0.1663,0.1821,267,0.0992,26.4822
2021-03-04,52666.0,21301.0,-0.5415,-0.0237,0.0992,609,-0.1553,-94.5968
2021-03-05,51798.0,23386.0,-0.2423,0.0307,0.1819,294,-0.0099,-2.9042
2021-03-06,49210.0,11877.0,-0.0468,0.1249,0.2053,135,0.0945,12.7552
2021-03-07,49210.0,11877.0,0.073,0.3381,0.2767,123,0.2292,28.1973
2021-03-08,51459.0,13965.0,-0.1923,0.2316,0.1661,285,0.0685,19.5168
2021-03-09,52425.0,18856.0,-0.0404,0.2354,0.1825,318,0.1258,40.0172
2021-03-10,54936.0,21177.0,-0.1468,0.2296,0.2033,303,0.0954,28.8972
2021-03-11,58113.0,24369.0,-0.1459,0.1229,0.1717,321,0.0495,15.9019
2021-03-12,58113.0,24369.0,-0.3627,0.0776,0.0834,255,-0.0672,-17.1456
2021-03-13,58065.0,21760.0,-0.0154,0.0273,0.1694,180,0.0604,10.874
2021-03-14,61788.0,22301.0,-0.1217,0.0979,0.2506,132,0.0756,9.9781
2021-03-15,61680.0,13581.0,-0.1905,-0.0162,0.1565,369,-0.0168,-6.1833
2021-03-16,60601.0,31651.0,-0.1039,0.066,0.1321,336,0.0314,10.5418
2021-03-17,56970.0,24432.0,-0.2003,0.0738,0.165,336,0.0128,4.3164
2021-03-18,58996.0,22687.0,-0.3402,0.1698,0.1928,354,0.0074,2.6343
2021-03-19,60100.0,21459.0,-0.2185,0.1382,0.1369,264,0.0189,4.9828
2021-03-20,59461.0,16429.0,-0.2687,0.0596,0.1612,153,-0.0159,-2.4389
2021-03-21,59928.0,9725.0,-0.5714,0.1894,0.1939,99,-0.0627,-6.2044
2021-03-22,58651.0,11841.0,-0.4131,0.0828,0.2047,234,-0.0419,-9.7986
2021-03-23,58421.0,19512.0,-0.2768,0.175,0.1982,363,0.0321,11.6643
2021-03-24,55858.0,19221.0,-0.1404,0.2288,0.2463,387,0.1116,43.1771
2021-03-25,57209.0,23775.0,-0.0661,0.1505,0.2453,351,0.1099,38.5821
2021-03-26,53238.0,29642.0,-0.2282,0.1272,0.1943,432,0.0311,13.4303
2021-03-27,55125.0,17843.0,-0.1478,0.1671,0.2127,159,0.0773,12.2982
2021-03-28,56640.0,11333.0,0.1516,0.2122,0.2986,138,0.2208,30.466
2021-03-29,56587.0,9235.0,-0.1431,0.1594,0.1966,342,0.071,24.2739
2021-03-30,58400.0,17552.0,-0.0248,0.1521,0.2091,459,0.1121,51.4736
2021-03-31,59397.0,15105.0,-0.213,0.1663,0.1753,483,0.0429,20.7142
2021-04-01,59800.0,17376.0,-0.0505,0.2206,0.197,444,0.1224,54.3268
2021-04-02,59474.0,11096.0,-0.1806,0.1267,0.1961,243,0.0474,11.5167
2021-04-03,60055.0,10966.0,-0.118,0.1536,0.2136,123,0.0831,10.2175
2021-04-04,59752.0,8405.0,0.2371,0.1494,0.2426,168,0.2097,35.2296
2021-04-05,58500.0,6301.0,-0.179,0.2118,0.2028,345,0.0785,27.0898
2021-04-06,59251.0,9204.0,0.0345,0.1832,0.2269,291,0.1482,43.1296
2021-04-07,59475.0,10354.0,-0.0999,0.1026,0.1411,297,0.0479,14.23
2021-04-08,58630.0,17787.0,-0.0439,0.0673,0.1795,342,0.0677,23.1426
2021-04-09,58152.0,8073.0,0.0903,0.2154,0.1921,342,0.1659,56.7356
2021-04-10,58869.0,8094.0,-0.2255,0.0491,0.1567,150,-0.0066,-0.9878
2021-04-11,61218.0,12817.0,-0.3698,0.2173,0.2325,150,0.0267,3.998
2021-04-12,60658.0,7278.0,-0.0568,0.1987,0.164,366,0.102,37.3259
2021-04-13,61199.0,11467.0,0.0794,0.1569,0.2135,495,0.1499,74.2173
2021-04-14,63774.0,17897.0,-0.2284,0.1649,0.1737,471,0.0367,17.3027
2021-04-15,64899.0,22570.0,-0.0157,0.2515,0.2352,381,0.157,59.8089
2021-04-16,63831.0,11209.0,-0.1411,-0.0012,0.1847,285,0.0142,4.0369
2021-04-17,63604.0,19867.0,0.0029,0.3487,0.2766,201,0.2094,42.0809
2021-04-18,62572.0,10847.0,-0.0597,0.0853,0.217,207,0.0809,16.7373
2021-04-19,60437.0,36891.0,-0.1988,0.046,0.1279,369,-0.0083,-3.0664
2021-04-20,57600.0,16838.0,-0.0505,0.1378,0.2074,360,0.0982,35.3687
2021-04-21,57111.0,18608.0,-0.0502,0.1763,0.201,399,0.109,43.4954
2021-04-22,56810.0,15584.0,-0.1685,0.1153,0.1975,438,0.0481,21.0702
2021-04-23,55469.0,30427.0,-0.3325,0.0168,0.1402,501,-0.0585,-29.3102
2021-04-24,52130.0,38794.0,-0.1426,0.0677,0.1534,210,0.0262,5.4954
2021-04-25,51260.0,11839.0,-0.2523,0.0109,0.1331,180,-0.0361,-6.4974
2021-04-26,50591.0,14633.0,-0.1322,0.1796,0.1485,405,0.0653,26.4422
2021-04-27,54400.0,18005.0,0.0197,0.1329,0.203,447,0.1186,52.9972
2021-04-28,55509.0,13957.0,-0.1171,0.0967,0.1388,294,0.0395,11.6014
2021-04-29,56476.0,16484.0,-0.2296,0.161,0.172,393,0.0345,13.5434
2021-04-30,55226.0,14592.0,0.0274,0.0948,0.1924,309,0.1049,32.4017
2021-05-01,58075.0,16536.0,0.0292,0.1105,0.1361,168,0.092,15.4501
2021-05-02,58550.0,10787.0,0.1364,0.3137,0.1154,120,0.1885,22.6181
2021-05-03,57972.0,7647.0,0.0363,0.192,0.2032,240,0.1438,34.5135
2021-05-04,58986.0,15165.0,-0.0854,0.1597,0.1605,252,0.0783,19.7218
2021-05-05,57247.0,23492.0,-0.0506,0.2103,0.2065,270,0.1221,32.9627
2021-05-06,57980.0,22918.0,-0.1282,0.1165,0.1635,255,0.0506,12.9013
2021-05-07,58400.0,18244.0,-0.0733,0.1006,0.1279,264,0.0517,13.6513
2021-05-08,58735.0,18323.0,-0.1631,0.077,0.1727,108,0.0289,3.1181
2021-05-09,59559.0,15374.0,-0.3523,0.0933,0.1556,123,-0.0345,-4.2399
2021-05-10,59300.0,17169.0,-0.2819,0.1456,0.1783,228,0.014,3.1932
2021-05-11,59592.0,24647.0,0.0552,0.2233,0.2015,279,0.16,44.6366
2021-05-12,56962.0,15446.0,-0.1849,0.1528,0.1848,342,0.0509,17.402
2021-05-13,58041.0,29660.0,-0.3765,0.0643,0.0626,396,-0.0832,-32.9461
2021-05-14,52500.0,42250.0,-0.3623,-0.0263,0.0182,369,-0.1235,-45.5597
2021-05-15,51569.0,21987.0,-0.2274,0.0806,0.1554,153,0.0028,0.4341
2021-05-16,50730.0,21936.0,0.0114,0.1903,0.2206,207,0.1408,29.143
2021-05-17,49808.0,30655.0,-0.2409,0.0832,0.1761,309,0.0061,1.8946
2021-05-18,46646.0,43660.0,-0.2901,0.0852,0.1111,402,-0.0313,-12.566
2021-05-19,45851.0,28210.0,-0.3771,-0.0148,0.1169,468,-0.0916,-42.8879
2021-05-20,43591.0,109537.0,-0.4217,-0.0434,0.1037,441,-0.1205,-53.1281
2021-05-21,42605.0,51445.0,-0.2413,0.1219,0.1923,429,0.0243,10.4169
2021-05-22,42275.0,55961.0,0.0117,0.2122,0.1831,186,0.1356,25.2289
2021-05-23,38319.0,53433.0,-0.3255,0.0346,0.1567,183,-0.0447,-8.1824
2021-05-24,38319.0,53433.0,-0.3221,0.0867,0.121,432,-0.0381,-16.4793
2021-05-25,39966.0,44419.0,-0.1422,0.1032,0.1421,396,0.0344,13.6103
2021-05-26,39878.0,26107.0,-0.3274,-0.0209,0.1067,333,-0.0805,-26.8207
2021-05-27,40900.0,25107.0,-0.1339,0.1745,0.1822,300,0.0743,22.2817
2021-05-28,40440.0,19390.0,-0.1715,0.05,0.1465,387,0.0083,3.2091
2021-05-29,38900.0,36231.0,-0.0115,0.0642,0.0873,150,0.0467,6.9986
2021-05-30,37325.0,27999.0,-0.4763,-0.122,0.0592,147,-0.1797,-26.416
2021-05-31,36500.0,16038.0,-0.107,0.126,0.135,213,0.0513,10.9344
2021-06-01,37534.0,19527.0,-0.0796,0.1779,0.1643,270,0.0875,23.6254
2021-06-02,37918.0,15713.0,-0.0899,0.1493,0.1693,279,0.0762,21.271
2021-06-03,38237.0,13952.0,-0.0838,0.0722,0.1517,267,0.0467,12.4761
2021-06-04,39489.0,14325.0,-0.3385,0.1037,0.1219,279,-0.0376,-10.5016
2021-06-05,39291.0,17917.0,-0.2181,0.0883,0.1803,246,0.0168,4.1382
2021-06-06,37921.0,13654.0,-0.3592,0.1046,0.2304,432,-0.0081,-3.4787
2021-06-07,36477.0,8184.0,-0.3726,0.0822,0.1991,474,-0.0304,-14.4232
2021-06-08,36812.0,18997.0,-0.3311,0.1452,0.1638,411,-0.0074,-3.0311
2021-06-09,34069.0,34937.0,-0.0174,0.156,0.1798,702,0.1061,74.5108
2021-06-10,37573.0,26040.0,-0.3344,0.0634,0.1551,489,-0.0386,-18.8939
2021-06-11,38425.0,19853.0,-0.2356,0.1155,0.1569,318,0.0123,3.9023
2021-06-12,37695.0,14142.0,-0.236,0.0421,0.1734,195,-0.0068,-1.3316
2021-06-13,37448.0,14516.0,-0.421,0.1514,0.2125,144,-0.019,-2.7398
2021-06-14,39396.0,15748.0,-0.1976,0.1871,0.1651,432,0.0515,22.2658
2021-06-15,41076.0,21916.0,-0.1792,0.099,0.1639,420,0.0279,11.7134
2021-06-16,41322.0,17020.0,-0.278,0.0397,0.1518,387,-0.0288,-11.156
2021-06-17,40499.0,17238.0,-0.3173,0.0351,0.1433,363,-0.0463,-16.8049
2021-06-18,39554.0,15970.0,-0.1198,0.1946,0.1517,231,0.0755,17.4381
2021-06-19,38216.0,23472.0,0.0814,0.18,0.2484,162,0.1699,27.5316
2021-06-20,36457.0,16801.0,-0.1597,0.0279,0.094,159,-0.0126,-2.0064
2021-06-21,36139.0,19400.0,-0.4143,-0.0103,0.0579,444,-0.1222,-54.2786
2021-06-22,35741.0,41304.0,-0.4425,0.0563,0.1845,468,-0.0672,-31.4642
2021-06-23,33352.0,48409.0,-0.1901,0.0654,0.1575,474,0.011,5.1934
2021-06-24,34881.0,23124.0,-0.4005,0.051,0.1558,366,-0.0646,-23.6337
2021-06-25,35500.0,26505.0,-0.4621,0.0523,0.1725,339,-0.0791,-26.8075
2021-06-26,35500.0,26505.0,-0.3218,-0.0152,0.1591,210,-0.0593,-12.4567
2021-06-27,32711.0,18299.0,-0.5481,-0.0277,0.0846,126,-0.1637,-20.628
2021-06-28,34749.0,14428.0,-0.1103,0.1349,0.1843,390,0.0696,27.1485
2021-06-29,35301.0,14920.0,-0.2364,0.1273,0.1737,360,0.0215,7.7577
2021-06-30,36094.0,16700.0,-0.3267,0.0508,0.0973,426,-0.0595,-25.354
2021-07-01,36094.0,16700.0,-0.1241,0.0855,0.138,423,0.0331,14.0143
2021-07-02,35066.0,13210.0,-0.3378,0.1248,0.1262,291,-0.0289,-8.4218
2021-07-03,33972.0,11765.0,-0.1318,0.11,0.2012,156,0.0598,9.3305
2021-07-04,34953.0,6197.0,-0.1885,0.0593,0.1091,195,-0.0067,-1.3066
2021-07-05,35951.0,6224.0,-0.1843,-0.0084,0.1602,324,-0.0108,-3.5123
2021-07-06,35290.0,9607.0,-0.2226,0.0534,0.1427,354,-0.0088,-3.1243
2021-07-07,35100.0,10313.0,-0.3282,0.0409,0.1096,375,-0.0592,-22.2126
2021-07-08,35077.0,9404.0,-0.2081,0.0235,0.143,372,-0.0139,-5.1735
2021-07-09,33934.0,14147.0,-0.1522,0.0647,0.1121,378,0.0082,3.1035
2021-07-10,34100.0,8320.0,-0.0719,-0.0651,0.1264,135,-0.0035,-0.4767
2021-07-11,34267.0,4906.0,-0.2946,0.0359,0.182,120,-0.0256,-3.0682
2021-07-12,34607.0,7023.0,-0.2146,0.1266,0.0755,333,-0.0041,-1.3816
2021-07-13,34670.0,10145.0,-0.2379,0.1322,0.1484,402,0.0143,5.7332
2021-07-14,33337.0,9478.0,-0.2986,0.0383,0.0819,312,-0.0595,-18.554
2021-07-15,33125.0,10355.0,-0.0994,0.1585,0.0967,399,0.0519,20.7245
2021-07-16,33187.0,11273.0,-0.1719,0.1536,0.1667,303,0.0495,14.9891
2021-07-17,32259.0,10006.0,-0.3669,-0.1318,0.1817,156,-0.1057,-16.486
2021-07-18,31949.0,5695.0,-0.4231,-0.0229,0.0682,129,-0.1259,-16.2444
2021-07-19,32450.0,5006.0,-0.2461,0.0675,0.1211,306,-0.0192,-5.8612
2021-07-20,31887.0,11027.0,-0.2747,0.0854,0.206,312,0.0056,1.7387
2021-07-21,32825.0,15598.0,-0.1291,0.0888,0.2151,408,0.0583,23.7746
2021-07-22,32825.0,15598.0,-0.0755,0.181,0.2068,321,0.1041,33.4199
2021-07-23,32611.0,7704.0,-0.0103,0.1269,0.2116,312,0.1094,34.1275
2021-07-24,33647.0,9004.0,-0.0973,0.1514,0.1884,150,0.0808,12.1227
2021-07-25,34525.0,9864.0,-0.0941,0.1762,0.1466,87,0.0762,6.6302
2021-07-26,35451.0,9434.0,-0.2117,0.1882,0.2029,420,0.0598,25.1136
2021-07-27,40593.0,40354.0,-0.1434,0.189,0.1548,351,0.0668,23.4419
2021-07-28,39550.0,24709.0,-0.1904,0.1122,0.1485,360,0.0234,8.4343
2021-07-29,40644.0,11022.0,-0.1453,0.1444,0.2196,309,0.0729,22.5296
2021-07-30,40644.0,11022.0,-0.1509,0.2001,0.2302,384,0.0931,35.7635
2021-07-31,42320.0,15063.0,0.0988,0.2025,0.2254,189,0.1756,33.1861
2021-08-01,42414.0,9351.0,-0.2325,0.1601,0.2574,147,0.0617,9.0633
2021-08-02,42605.0,10617.0,-0.0162,0.2091,0.21,339,0.1343,45.521
2021-08-03,40459.0,12379.0,0.0061,0.1471,0.1568,375,0.1033,38.7459
2021-08-04,39785.0,15094.0,-0.0865,0.0923,0.1316,510,0.0458,23.3624
2021-08-05,39965.0,15327.0,-0.097,0.2279,0.1669,384,0.0993,38.1306
2021-08-06,41447.0,28507.0,0.1014,0.1751,0.1391,342,0.1386,47.3867
2021-08-07,43399.0,20425.0,-0.061,0.0884,0.2125,171,0.08,13.6726
2021-08-08,44750.0,19634.0,-0.1225,0.2701,0.264,165,0.1372,22.6336
2021-08-09,45363.0,18712.0,-0.2404,0.0518,0.1833,354,-0.0018,-0.6271
2021-08-10,46497.0,19464.0,-0.3616,0.0352,0.1427,411,-0.0612,-25.1707
2021-08-11,46718.0,13756.0,0.0328,0.2496,0.2108,381,0.1644,62.6375
2021-08-12,46781.0,11628.0,-0.2346,0.1549,0.1552,414,0.0252,10.4212
2021-08-13,46223.0,13169.0,-0.1029,0.2117,0.276,327,0.1283,41.9526
2021-08-14,47953.0,11794.0,-0.2967,0.073,0.1572,120,-0.0222,-2.6585
2021-08-15,48176.0,8130.0,0.1561,0.1823,0.2513,162,0.1966,31.8485
2021-08-16,47400.0,7745.0,-0.0859,0.1553,0.1949,387,0.0881,34.1042
2021-08-17,48076.0,10467.0,0.124,0.2109,0.2156,402,0.1835,73.7687
2021-08-18,47174.0,12756.0,-0.1816,0.0924,0.1214,408,0.0107,4.3795
2021-08-19,46035.0,10327.0,-0.1723,0.1372,0.1416,408,0.0355,14.475
2021-08-20,47088.0,11938.0,-0.2092,0.0732,0.1461,441,0.0034,1.4849
2021-08-21,49400.0,13184.0,-0.1164,0.1689,0.2557,222,0.1027,22.8056
2021-08-22,49821.0,9574.0,-0.1324,0.1118,0.1569,165,0.0455,7.5012
2021-08-23,49526.0,6243.0,-0.0535,0.1881,0.2157,333,0.1168,38.8799
2021-08-24,50505.0,10824.0,-0.0412,0.1812,0.2064,390,0.1155,45.0349
2021-08-25,49875.0,12068.0,-0.0223,0.1559,0.21,372,0.1145,42.6049
2021-08-26,49277.0,9289.0,-0.2427,0.116,0.1842,363,0.0192,6.972
2021-08-27,49365.0,11651.0,-0.2763,0.0726,0.1859,309,-0.0059,-1.8259
2021-08-28,49185.0,8924.0,-0.172,0.1827,0.217,249,0.0759,18.9066
2021-08-29,49309.0,4895.0,-0.0712,0.089,0.1484,141,0.0554,7.8119
2021-08-30,49667.0,6935.0,-0.1337,0.1053,0.1163,420,0.0293,12.3089
2021-08-31,48906.0,12249.0,0.0042,0.12,0.2008,516,0.1083,55.893
2021-09-01,48259.0,12919.0,-0.0903,0.1173,0.1861,420,0.071,29.841
2021-09-02,49125.0,13010.0,-0.0847,0.1446,0.1663,357,0.0754,26.9177
2021-09-03,50392.0,14120.0,-0.083,0.1701,0.2266,393,0.1045,41.0851
2021-09-04,51064.0,14577.0,-0.214,0.1075,0.2428,126,0.0454,5.7248
2021-09-05,50558.0,7595.0,-0.1371,0.0377,0.1297,159,0.0101,1.6075
2021-09-06,52802.0,9571.0,-0.1325,0.143,0.2052,321,0.0719,23.0773
2021-09-07,52802.0,9571.0,-0.154,0.1807,0.177,615,0.0679,41.7615
2021-09-08,52944.0,29022.0,-0.3612,0.0216,0.1105,552,-0.0764,-42.1476
2021-09-09,47381.0,19624.0,-0.138,0.1566,0.1695,402,0.0627,25.203
2021-09-10,47400.0,13594.0,-0.3509,0.0264,0.1443,354,-0.0601,-21.2631
2021-09-11,47040.0,14905.0,-0.0996,0.0464,0.0662,144,0.0043,0.6238
2021-09-12,45989.0,6207.0,-0.0058,0.1313,0.2402,165,0.1219,20.114
2021-09-13,46462.0,6499.0,-0.2564,0.1309,0.1472,372,0.0073,2.6998
2021-09-14,46900.0,15015.0,-0.1493,0.092,0.1126,375,0.0184,6.9128
2021-09-15,47274.0,12644.0,-0.2409,0.1107,0.2551,357,0.0416,14.8626
2021-09-16,48475.0,12139.0,-0.0888,0.148,0.2024,354,0.0872,30.88
2021-09-17,48499.0,11739.0,-0.2941,0.2043,0.1544,336,0.0215,7.233
2021-09-18,48176.0,9088.0,-0.2895,0.1691,0.1864,120,0.022,2.6403
2021-09-19,48825.0,7491.0,-0.2268,0.0372,0.19,141,0.0001,0.0162
2021-09-20,48379.0,7086.0,-0.3523,0.0444,0.143,372,-0.055,-20.4512
2021-09-21,47358.0,27706.0,-0.2619,0.0158,0.1146,414,-0.0438,-18.1468
2021-09-22,43639.0,27275.0,-0.0986,0.0545,0.1802,333,0.0454,15.105
2021-09-23,44035.0,19462.0,-0.0741,0.1828,0.2448,354,0.1178,41.7085
2021-09-24,45200.0,22451.0,-0.533,-0.1995,0.0116,480,-0.2403,-115.3514
2021-09-25,45200.0,22451.0,-0.2561,0.0821,0.2542,183,0.0267,4.8888
2021-09-26,42998.0,7383.0,0.0236,0.1053,0.1852,174,0.1047,18.2134
2021-09-27,43937.0,9971.0,-0.1031,0.1088,0.1828,360,0.0628,22.6193
2021-09-28,44366.0,10094.0,-0.1731,0.114,0.1419,351,0.0276,9.6937
2021-09-29,42780.0,10491.0,0.0577,0.1831,0.1753,429,0.1387,59.5057
2021-09-30,42638.0,10303.0,-0.2123,0.2126,0.1952,369,0.0651,24.0379
2021-10-01,44110.0,12835.0,-0.1731,0.1148,0.1853,315,0.0423,13.3329
2021-10-02,48500.0,20095.0,0.172,0.2715,0.2642,138,0.2359,32.5536
2021-10-03,48359.0,7262.0,0.0946,0.1802,0.2337,129,0.1695,21.8661
2021-10-04,49300.0,7989.0,-0.1223,0.1269,0.1954,327,0.0667,21.8083
2021-10-05,49505.0,13938.0,-0.1373,0.0908,0.1699,372,0.0411,15.2877
2021-10-06,55757.0,25869.0,-0.0016,0.1405,0.1883,399,0.1091,43.5174
2021-10-07,55757.0,25869.0,-0.0993,0.2211,0.2019,405,0.1079,43.6977
2021-10-08,55356.0,15820.0,-0.175,0.2418,0.2194,255,0.0954,24.3269
2021-10-09,56113.0,12416.0,0.352,0.3114,0.2868,153,0.3167,48.4586
2021-10-10,55500.0,7123.0,-0.1399,0.2605,0.1681,177,0.0962,17.0321
2021-10-11,56545.0,9370.0,-0.282,0.099,0.0889,357,-0.0314,-11.2054
2021-10-12,57833.0,13422.0,-0.2663,0.0676,0.0494,462,-0.0498,-22.9887
2021-10-13,57674.0,15457.0,-0.2832,0.109,0.1353,432,-0.0129,-5.5935
2021-10-14,57771.0,14691.0,-0.0497,0.2165,0.2542,411,0.1403,57.6758
2021-10-15,58520.0,12198.0,-0.0537,0.3116,0.1745,471,0.1441,67.889
2021-10-16,62910.0,27105.0,-0.2268,0.2595,0.2496,132,0.0941,12.4218
2021-10-17,62350.0,10161.0,-0.0548,0.251,0.2993,138,0.1652,22.7942
2021-10-18,61744.0,9153.0,-0.0642,0.2008,0.1826,309,0.1064,32.8761
2021-10-19,62675.0,19798.0,-0.0863,0.1824,0.1807,303,0.0923,27.9565
2021-10-20,64500.0,17380.0,-0.092,0.1631,0.1814,384,0.0842,32.3233
2021-10-21,66999.0,19194.0,-0.1167,0.201,0.2042,372,0.0962,35.7849
2021-10-22,66650.0,23474.0,-0.2529,0.2171,0.1696,297,0.0446,13.2415
2021-10-23,63750.0,17217.0,0.025,0.1075,0.2222,132,0.1182,15.6073
2021-10-24,61750.0,6708.0,-0.025,0.1449,0.1917,159,0.1039,16.5149
2021-10-25,61491.0,8573.0,-0.1031,0.1919,0.1745,321,0.0878,28.1813
2021-10-26,63726.0,10496.0,-0.3656,0.1834,0.1363,240,-0.0153,-3.6757
2021-10-27,63290.0,12181.0,-0.2147,0.1468,0.1751,330,0.0357,11.7879
2021-10-28,61488.0,18856.0,-0.0727,0.1147,0.187,366,0.0763,27.9341
2021-10-29,62477.0,19354.0,-0.0272,0.2078,0.2387,345,0.1398,48.2303
2021-10-30,62974.0,15497.0,-0.0608,0.1466,0.2417,126,0.1092,13.7548
2021-10-31,62379.0,6793.0,-0.0656,-0.0414,0.1788,120,0.0239,2.8706
2021-11-01,62427.0,8371.0,0.17,0.2735,0.3033,321,0.2489,79.9046
2021-11-02,62500.0,11724.0,-0.148,0.1552,0.1212,330,0.0428,14.1231
2021-11-03,64300.0,13694.0,-0.2061,0.1109,0.1594,333,0.0214,7.1279
2021-11-04,63568.0,12951.0,-0.1108,0.1413,0.1779,246,0.0695,17.0866
2021-11-05,63114.0,11051.0,-0.2484,0.144,0.1848,387,0.0268,10.3769
2021-11-06,62638.0,10598.0,-0.2962,0.062,0.2366,102,0.0008,0.0819
2021-11-07,61599.0,6366.0,-0.0644,0.0247,0.1978,99,0.0527,5.2179
2021-11-08,63327.0,5596.0,-0.0425,0.1707,0.1668,414,0.0983,40.7142
2021-11-09,67792.0,17661.0,0.2257,0.1999,0.2976,564,0.2411,135.9541
2021-11-10,68568.0,14996.0,-0.1109,0.0845,0.169,411,0.0475,19.5389
2021-11-11,69000.0,19030.0,-0.103,0.1155,0.1861,321,0.0662,21.2602
2021-11-12,65600.0,10259.0,-0.1796,0.0189,0.1758,381,0.005,1.9234
2021-11-13,65477.0,13658.0,-0.5576,-0.0335,0.119,198,-0.1574,-31.1561
2021-11-14,64990.0,5968.0,-0.4022,0.0689,0.2438,195,-0.0298,-5.8175
2021-11-15,65525.0,6081.0,-0.1236,0.2152,0.1995,333,0.097,32.3069
